stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,196647,0.02226195185284395,0.12998592969961464,392913.37
pretrain,1,284294,0.019023626717803124,0.13044000207446516,787871.72
finetune,0,371941,0.09844875771943397,0.10339915053918958,1183953.88
