stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,183647,0.02245245385097415,0.13096919958479702,394487.99
pretrain,1,271294,0.01904578580887766,0.13213757774792612,789184.06
finetune,0,358941,0.09857553667612158,0.10247525363229215,1184338.01
