stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,200647,0.013182480967114898,0.12812319374643266,371404.62
pretrain,1,288294,0.009594933993786161,0.12813116726465523,744384.04
finetune,0,375941,0.0926457675962762,0.09929212625138462,1115915.92
