model,repaired_nrmse,repaired_nmae,repaired_acc,repaired_rmse_phys_mixed,repaired_mae_phys_mixed,corrupted_input_nrmse,nrmse_improvement_pct,localization_iou,type_accuracy,repair_l1_norm,repaired_phys_moisture,corrupted_input_phys_moisture,era5_target_phys_moisture,physics_improvement_moisture_pct,repaired_phys_hydrostatic,corrupted_input_phys_hydrostatic,era5_target_phys_hydrostatic,physics_improvement_hydrostatic_pct,repaired_phys_advection,corrupted_input_phys_advection,era5_target_phys_advection,physics_improvement_advection_pct,repaired_phys_spectral,corrupted_input_phys_spectral,era5_target_phys_spectral,physics_improvement_spectral_pct
Direct_State,0.30707111211406196,0.1839044350705704,0.9487239509348325,147.4104446973631,46.77634189207796,0.35879077107745233,15.616958661787747,0.10267088006228657,0.2,0.11217675190418959,0.0005378317580228516,0.0006834089746310686,4.0472938356591236e-05,9.955096035273653,5.4421904436215604e-05,0.0003992680450513338,5.821020507331317e-05,75.11541081317844,34.05440508921941,39.32022638519605,45.38489031791687,-3.033682922987641,1.1133887574076653,2.8183016210794447,0.003148488816805184,52.79730770859703
No_Pretrain,0.30075881593249126,0.1788236788235862,0.9503094700373589,158.5207775844228,45.82558743431477,0.35879431158968905,17.54459275557159,0.08931103857855002,0.2,0.10305997331937154,0.00031965761239310573,0.0006833827120620602,4.0472938356591236e-05,49.665277557507494,0.00035392894618174373,0.0003990658014420963,5.821020507331317e-05,17.07949042891829,56.22321802576383,39.892418650786084,45.38489031791687,-40.38472083953607,2.615141545732816,2.8177439381678897,0.003148488816805184,7.142311404692763
OLD_Full,0.3339444022755932,0.19403451747874412,0.9401178164421421,213.76157654381322,52.94471781868758,0.3587982251729787,8.186039116444192,0.11350535196721694,0.2,0.09860214227810501,0.0005083511169990137,0.0006834869935119059,4.0472938356591236e-05,13.930416792381214,0.0004172230050850582,0.0003992388676124392,5.821020507331317e-05,-3.860774026285379,53.541141204039256,39.83211326599121,45.38489031791687,-40.72670106594797,2.812523739536603,2.818237591783206,0.003148488816805184,0.1743581801699988
Smart_Final,0.3159322764316493,0.19290727669005572,0.9458024186641124,177.96277807697612,51.42454947647641,0.3587966073831643,13.052099457562003,0.07522603043970548,0.2140625,0.10362390906860432,0.0002461246405800921,0.000683372008400814,4.0472938356591236e-05,71.28679485534613,0.0002630493948042082,0.00040035644051386046,5.821020507331317e-05,52.390219952921235,3.811373147368431,41.11200545231501,45.38489031791687,75.71441809974635,1.9129188348849615,2.818285114566485,0.003148488816805184,39.332704884075035
