model,lead_hours,corruption,severity,channel_index,channel,repaired_nrmse,corrupted_input_nrmse,repaired_nmae,corrupted_input_nmae,repaired_acc,corrupted_input_acc,repaired_rmse_phys,corrupted_input_rmse_phys
No_Pretrain,6,advection,0.5,63,v_component_of_wind@925hPa,0.24981203260274895,0.36415476444470407,0.18327834923597539,0.2671062997473581,0.9659711361435138,0.9293853076585957,1.5885393739263456,2.315637818145731
No_Pretrain,6,advection,0.5,64,v_component_of_wind@1000hPa,0.23832708132888042,0.38235155829990025,0.17813502570896061,0.284560188477336,0.9700514559613961,0.9218655565862194,1.2408114707093048,1.990651602523755
No_Pretrain,6,advection,0.5,65,2m_temperature,0.11845453901449997,0.13244642392584746,0.08208296779362094,0.08583436070633192,0.9911831303661448,0.9877543242893636,2.5342106757703386,2.833552445023315
No_Pretrain,6,advection,0.5,66,10m_u_component_of_wind,0.20799038521264407,0.3160601474203837,0.155790335476235,0.23576584364967632,0.9788226631731737,0.9519230537342277,1.1298387612129943,1.7168920194839348
No_Pretrain,6,advection,0.5,67,10m_v_component_of_wind,0.2377109316618188,0.357076500812273,0.17837749372656617,0.2664175936327643,0.9692374204074434,0.9317285204076783,1.1102175094349749,1.6677086977157083
No_Pretrain,6,advection,0.5,68,mean_sea_level_pressure,0.11564268068476896,0.16199079133925073,0.09051490030420362,0.12337541900572133,0.9915045050647213,0.9837597965289485,153.02080172010227,214.34958594951098
No_Pretrain,6,advection,0.5,69,surface_pressure,0.050577835702234814,0.14744397355556643,0.03930134341503845,0.08951835515385693,0.9977523581831639,0.979008012122209,485.51486759543815,1415.3678058883293
No_Pretrain,6,advection,0.5,70,total_precipitation_6hr,0.5652788530184973,0.9259403465291399,0.22657336548484813,0.3979071553100336,0.8876048856530845,0.6541233214691082,0.0009429341218664327,0.0015445487234231814
No_Pretrain,6,advection,1.0,0,geopotential@50hPa,0.04901277236901768,0.07658766620174053,0.038538702066358045,0.06132414730038602,0.9982912496851893,0.995747794877789,282.1957282249457,440.9608066700664
No_Pretrain,6,advection,1.0,1,geopotential@100hPa,0.051268616741349124,0.06381652226170248,0.040628187652774296,0.050010027373531246,0.9986505247852803,0.997621169082556,279.42695467583735,347.81621372592673
No_Pretrain,6,advection,1.0,2,geopotential@150hPa,0.04445587764650648,0.054049813439700736,0.035175085865211855,0.042104125818103175,0.9990469751899363,0.9984193801452299,257.86037184140764,313.5087162250585
No_Pretrain,6,advection,1.0,3,geopotential@200hPa,0.04168305675891517,0.05093636317288081,0.032738860227201905,0.03969587162511632,0.9991217336279816,0.9986231923759091,242.48969908120725,296.3204829314497
No_Pretrain,6,advection,1.0,4,geopotential@250hPa,0.02973605959387766,0.039798337639497416,0.023353128740290226,0.03022576138792699,0.9995285806473873,0.9991922312585652,164.89946379231458,220.69919338214967
No_Pretrain,6,advection,1.0,5,geopotential@300hPa,0.04264583968030737,0.050723765752695986,0.03336184909295548,0.0393955231572404,0.9990434573456017,0.9986024231829418,217.72385951417374,258.96485554677605
No_Pretrain,6,advection,1.0,6,geopotential@400hPa,0.04678130616811154,0.05370587084804028,0.036663796281056225,0.0417619250506429,0.9988491983373773,0.9984053611408016,194.80236518063913,223.63699440711332
No_Pretrain,6,advection,1.0,7,geopotential@500hPa,0.0367385131887327,0.046031210418860644,0.02896782704551762,0.035468556327206115,0.999248836026291,0.9988247350480203,123.58242452484242,154.84155082502465
No_Pretrain,6,advection,1.0,8,geopotential@600hPa,0.04277076782328269,0.05354815384835388,0.03400049657471312,0.04193144991826293,0.9989797108499419,0.9983975583369507,115.59098565510443,144.71762803732852
No_Pretrain,6,advection,1.0,9,geopotential@700hPa,0.05194843795136153,0.06446754364778864,0.04143625846334296,0.05088341593598674,0.9984909057716316,0.9976749486216421,111.03920406744739,137.79864948254718
No_Pretrain,6,advection,1.0,10,geopotential@850hPa,0.07669997676705236,0.091751247153341,0.06105714684069819,0.0720562467740621,0.9967447917368806,0.9952140396959416,112.39977028342503,134.45662027456757
No_Pretrain,6,advection,1.0,11,geopotential@925hPa,0.09577097733693295,0.11684411785955771,0.07563812314200626,0.09141104188272793,0.9948161691931864,0.9921699236981807,117.07645815040759,142.8375855015961
No_Pretrain,6,advection,1.0,12,geopotential@1000hPa,0.11601464279793172,0.15861120439039617,0.09102876657712608,0.12231791727856284,0.9917509448339428,0.9848691165709694,123.64566442102873,169.04407891504914
No_Pretrain,6,advection,1.0,13,temperature@50hPa,0.11727431789573003,0.22376902960198833,0.09086768274721804,0.16887872124753844,0.9857398722615685,0.9516723508383794,1.2113928945582353,2.311437138748432
No_Pretrain,6,advection,1.0,14,temperature@100hPa,0.10024906789239692,0.16102904809741483,0.07790152306881841,0.1258437242490922,0.9939295375088124,0.9851747251338464,1.26559736613031,2.0329160379940276
No_Pretrain,6,advection,1.0,15,temperature@150hPa,0.11090249159762142,0.18946568692118027,0.08531152239766353,0.1429522878125198,0.9915235075677893,0.9746420808332114,0.9888563702997045,1.6893610698665358
No_Pretrain,6,advection,1.0,16,temperature@200hPa,0.13366925456361825,0.2459971003539067,0.09930766845055373,0.17942859684418713,0.9853053200340374,0.9503163903146465,0.9505744564256682,1.7493817491542027
No_Pretrain,6,advection,1.0,17,temperature@250hPa,0.12471118293044246,0.17205812770902335,0.09537351566906951,0.12631149523187069,0.991999802801193,0.9845504000315041,1.054459795580093,1.4547883526240104
No_Pretrain,6,advection,1.0,18,temperature@300hPa,0.09756274127947175,0.1393921304626944,0.07353822400167043,0.10307457183248188,0.9952790843293406,0.9903611377784939,1.0421678649634039,1.488990609926236
No_Pretrain,6,advection,1.0,19,temperature@400hPa,0.08877159552360837,0.10884719271461783,0.06795952536565956,0.08171678888610129,0.9959765800064521,0.9938297080591635,1.1287724979691343,1.3840431450723603
No_Pretrain,6,advection,1.0,20,temperature@500hPa,0.08010508551878416,0.09572273797436234,0.060374662891154125,0.0719322895276934,0.9964418757473462,0.9951129859591541,1.0507024478327898,1.2555521904275442
No_Pretrain,6,advection,1.0,21,temperature@600hPa,0.07991745111493723,0.09433296391038949,0.05990291691368895,0.07092980518930563,0.9963481736992319,0.9949542726252432,1.0786365908301638,1.2732011355923554
No_Pretrain,6,advection,1.0,22,temperature@700hPa,0.07822127720286065,0.09425708778982063,0.05880350129783243,0.06984180186975228,0.9963376137034206,0.9945833488119405,1.165503501233286,1.4044383840232533
No_Pretrain,6,advection,1.0,23,temperature@850hPa,0.08892947820486842,0.12409760492685275,0.06586908431569634,0.09060102185994062,0.9952178486774012,0.9907075821987427,1.3948067312684655,1.946398223272399
No_Pretrain,6,advection,1.0,24,temperature@925hPa,0.09742350506339766,0.13225326873568508,0.07019042621530969,0.09200708800811351,0.9944672728657616,0.9894651081619915,1.5758308984116052,2.1392043882560094
No_Pretrain,6,advection,1.0,25,temperature@1000hPa,0.10274682309457454,0.1404346065267673,0.07350455639591959,0.09758507753703204,0.9937721302976783,0.9878122991372678,1.7742621163286836,2.4250657603567847
No_Pretrain,6,advection,1.0,26,specific_humidity@50hPa,0.05995108160341052,0.24691228945531993,0.041676419386042426,0.21874290559993523,0.9789976934193214,0.6066722106534312,5.995108022388984e-08,2.4691229577453205e-07
No_Pretrain,6,advection,1.0,27,specific_humidity@100hPa,0.17401611342883191,0.43451569761424075,0.10942910353948974,0.31965410488446283,0.9677456498374194,0.7773470764566587,1.7401610947397625e-07,4.345156899660765e-07
No_Pretrain,6,advection,1.0,28,specific_humidity@150hPa,0.3472207866047579,0.5723944224652245,0.20971881540098042,0.38039330208734495,0.9609034692880462,0.889197406751488,1.2844257596661322e-06,2.11737939196011e-06
No_Pretrain,6,advection,1.0,29,specific_humidity@200hPa,0.3447268304549503,0.5282482607576556,0.21487717333000952,0.3420990422193707,0.9599454566338478,0.9027801832218532,7.63165737777673e-06,1.1694505734703222e-05
No_Pretrain,6,advection,1.0,30,specific_humidity@250hPa,0.3435879723061962,0.5497748058890506,0.21439876241170452,0.34493412561569137,0.9602302945699357,0.8962715684118279,2.4863671017459078e-05,3.978433887424818e-05
No_Pretrain,6,advection,1.0,31,specific_humidity@300hPa,0.32930482876633116,0.5798278163270009,0.21133738396610988,0.3735634222720084,0.9643232007008586,0.8860208799111536,5.3983373282963196e-05,9.505193682218948e-05
No_Pretrain,6,advection,1.0,32,specific_humidity@400hPa,0.3049728519695918,0.5859299779733927,0.19911151211727526,0.38485733431130187,0.9710772318861837,0.888102425000823,0.00015133729071721544,0.00029075720703804095
No_Pretrain,6,advection,1.0,33,specific_humidity@500hPa,0.27442995593388564,0.5298206835234008,0.18487645689880636,0.35274277296694667,0.9754970546015788,0.9041585536211639,0.0002901376747437322,0.0005601463496373328
No_Pretrain,6,advection,1.0,34,specific_humidity@600hPa,0.2442124518989206,0.47561366510547043,0.17088258464940947,0.32883213457614174,0.9784658784701491,0.9160666090937993,0.0004247618691502402,0.0008272409750418931
No_Pretrain,6,advection,1.0,35,specific_humidity@700hPa,0.23238665062718197,0.4361429667479509,0.16524564268672887,0.3108501774565467,0.9798855455617715,0.9262926493088866,0.0005834594687790561,0.0010950360493567832
No_Pretrain,6,advection,1.0,36,specific_humidity@850hPa,0.19749575213018233,0.3368230554985538,0.14331273393875765,0.24164208428746523,0.9836029329109799,0.9509485347213843,0.0008041830522498368,0.0013715099700924958
No_Pretrain,6,advection,1.0,37,specific_humidity@925hPa,0.15827747731130157,0.2287797556231321,0.11430540663196903,0.15863364850979647,0.9889183086570507,0.9762729840555744,0.0008003526744506936,0.0011568575171958403
No_Pretrain,6,advection,1.0,38,specific_humidity@1000hPa,0.11701521444352213,0.21077043454309058,0.08195572468481022,0.1489742849137699,0.9936997446033774,0.9794896442759063,0.0006911360298335888,0.0012448897619781057
No_Pretrain,6,advection,1.0,39,u_component_of_wind@50hPa,0.1664802978443986,0.30000180660856085,0.1312726747812488,0.22559765410062316,0.9888720986743778,0.9641623103627281,2.4963673023376973,4.498518513165969
No_Pretrain,6,advection,1.0,40,u_component_of_wind@100hPa,0.18875968256787784,0.3419038973533664,0.146888937449963,0.25400084213957785,0.9870935175622547,0.9559826652701802,2.5216483376173393,4.567508327631041
No_Pretrain,6,advection,1.0,41,u_component_of_wind@150hPa,0.1735470867991042,0.29935161822851347,0.13305335255180012,0.22537862989590174,0.9876908803503208,0.965692259961297,2.76770894785146,4.774025058148507
No_Pretrain,6,advection,1.0,42,u_component_of_wind@200hPa,0.174694471011131,0.25395759863981265,0.1318767740993874,0.19471614676133148,0.9868439003299956,0.973342693665933,3.0775167401419474,4.4738605297527
No_Pretrain,6,advection,1.0,43,u_component_of_wind@250hPa,0.16538386232995259,0.23901459742808198,0.12562145746076542,0.18357516881409597,0.9873028560185236,0.9754022181952188,2.9603139899672155,4.278278696760712
No_Pretrain,6,advection,1.0,44,u_component_of_wind@300hPa,0.17339519224761005,0.2573272996138805,0.13216323338984884,0.19806819253196375,0.9851872996057347,0.9685161812087462,2.9533114380175327,4.3828646683266115
No_Pretrain,6,advection,1.0,45,u_component_of_wind@400hPa,0.17351203605002066,0.267685931151648,0.13218226276139752,0.2055107541916552,0.9844578223982856,0.9643060523106957,2.474267305534695,3.8171790637570884
No_Pretrain,6,advection,1.0,46,u_component_of_wind@500hPa,0.17201263235135508,0.2645970610582609,0.1313523611068942,0.2041618926780731,0.9848609800632284,0.9662774923448972,2.049535361293959,3.1526813711088715
No_Pretrain,6,advection,1.0,47,u_component_of_wind@600hPa,0.1818106991165341,0.28248703308601614,0.1393296427804775,0.21884174114621535,0.9835784656536373,0.9613920571448014,1.8661625323582172,2.899536251653067
No_Pretrain,6,advection,1.0,48,u_component_of_wind@700hPa,0.1915454612064489,0.3093942630139292,0.1471606153531473,0.2392986484751734,0.9822279104295079,0.9537935585895958,1.7383207263907305,2.8078265222985572
No_Pretrain,6,advection,1.0,49,u_component_of_wind@850hPa,0.2061565344167544,0.31398136248482245,0.15676460201314504,0.24056611914277543,0.9795694979125941,0.9533646143015816,1.659356063847646,2.5272392567138335
No_Pretrain,6,advection,1.0,50,u_component_of_wind@925hPa,0.20241029042417,0.3091134129284845,0.1495274017623675,0.23191634427262525,0.9802607172990866,0.9549300198089474,1.5757217479233723,2.4063831786329533
No_Pretrain,6,advection,1.0,51,u_component_of_wind@1000hPa,0.20776561236316787,0.3374541572004997,0.15573611042308858,0.2530391997063964,0.9793787507967859,0.9453538850271832,1.251558863832113,2.032789426475912
No_Pretrain,6,advection,1.0,52,v_component_of_wind@50hPa,0.3157591797029823,0.3648598615077873,0.24766669809376032,0.28160689393249355,0.9138547957283296,0.8861137477783961,2.2995155398154803,2.657091123808875
No_Pretrain,6,advection,1.0,53,v_component_of_wind@100hPa,0.30986740880416314,0.46655120822729845,0.23956251621291802,0.35450085252649866,0.9441930150597452,0.8691545149533664,2.34437200175796,3.5297986625136115
No_Pretrain,6,advection,1.0,54,v_component_of_wind@150hPa,0.2620238940288408,0.4333156388422617,0.2001251091292511,0.32724667765016957,0.965558573523526,0.9048338091027791,2.515338262353186,4.159679306722382
No_Pretrain,6,advection,1.0,55,v_component_of_wind@200hPa,0.22620129416409995,0.36129484491845415,0.1699672039634359,0.27460786710707213,0.974301413896541,0.9353597611815095,2.6821063649959904,4.283933116947799
No_Pretrain,6,advection,1.0,56,v_component_of_wind@250hPa,0.2096736235707262,0.3138679748408925,0.1573534871556403,0.23885599253420092,0.9761699723323894,0.9501991244589102,2.797600788087754,4.18782913295301
No_Pretrain,6,advection,1.0,57,v_component_of_wind@300hPa,0.209700367902029,0.31270006462328653,0.15829970900641913,0.23748587778269603,0.9742837016863352,0.9444408809931473,2.790217088785132,4.160703508324949
No_Pretrain,6,advection,1.0,58,v_component_of_wind@400hPa,0.22059983815603426,0.31736338370569406,0.16707117730686852,0.23947574547463168,0.9706579392809651,0.9400761866604908,2.469994120767244,3.5534281215981336
No_Pretrain,6,advection,1.0,59,v_component_of_wind@500hPa,0.22492370460083094,0.32169643117280117,0.1710059293337829,0.24536560895853274,0.9696068663093025,0.9410809147506408,2.0600019729709995,2.946311334363164
No_Pretrain,6,advection,1.0,60,v_component_of_wind@600hPa,0.2363073876352231,0.3457827682834956,0.1798118342716185,0.26584683233538997,0.9669446027510081,0.9310623317619376,1.8366768027585378,2.687563783964128
No_Pretrain,6,advection,1.0,61,v_component_of_wind@700hPa,0.2520131625059252,0.3737051231969907,0.19224382657357855,0.28678469404658985,0.9629442777068189,0.9195624042084216,1.7175172728656134,2.546870964030833
No_Pretrain,6,advection,1.0,62,v_component_of_wind@850hPa,0.2614756886352032,0.3804115632364328,0.19602499199674436,0.28666480501086367,0.960987183061112,0.9185892739767645,1.613619782040508,2.3475972881273286
No_Pretrain,6,advection,1.0,63,v_component_of_wind@925hPa,0.24984373453685138,0.36415476444470407,0.18329792458669378,0.2671062997473581,0.9659629510283165,0.9293853076585957,1.5887409530914895,2.315637818145731
No_Pretrain,6,advection,1.0,64,v_component_of_wind@1000hPa,0.23841839179497504,0.38235155829990025,0.17818618795213068,0.284560188477336,0.9700278065157861,0.9218655565862194,1.2412868779261779,1.990651602523755
No_Pretrain,6,advection,1.0,65,2m_temperature,0.11894759701917973,0.13331875942896235,0.08214494974594658,0.08605998659820886,0.9910919805056094,0.9875905113492716,2.5447590732507734,2.852215022918362
No_Pretrain,6,advection,1.0,66,10m_u_component_of_wind,0.20812218674213545,0.3160601474203837,0.15588430381796575,0.23576584364967632,0.9787955373674023,0.9519230537342277,1.1305547613437725,1.7168920194839348
No_Pretrain,6,advection,1.0,67,10m_v_component_of_wind,0.23777432383810213,0.357076500812273,0.17843173875456025,0.2664175936327643,0.9692214046454354,0.9317285204076783,1.110513591531006,1.6677086977157083
No_Pretrain,6,advection,1.0,68,mean_sea_level_pressure,0.11568321991887454,0.16199079133925073,0.09056594935657021,0.12337541900572133,0.9914986743216054,0.9837597965289485,153.07444555088986,214.34958594951098
No_Pretrain,6,advection,1.0,69,surface_pressure,0.050858421341631974,0.14744397355556643,0.03948345077212108,0.08951835515385693,0.9977309692767647,0.979008012122209,488.2083100908504,1415.3678058883293
No_Pretrain,6,advection,1.0,70,total_precipitation_6hr,0.5653375906307081,0.9259403465291399,0.22663484806598197,0.3979071553100336,0.8875472420257098,0.6541233214691082,0.0009430320578454645,0.0015445487234231814
No_Pretrain,6,advection,2.0,0,geopotential@50hPa,0.05139721094077087,0.07658766620174053,0.03982660533855769,0.06132414730038602,0.9981247548810203,0.995747794877789,295.92436365991745,440.9608066700664
No_Pretrain,6,advection,2.0,1,geopotential@100hPa,0.052807635328779086,0.06381652226170248,0.0415226946229308,0.050010027373531246,0.9985623905949231,0.997621169082556,287.8149908392355,347.81621372592673
No_Pretrain,6,advection,2.0,2,geopotential@150hPa,0.04498511252131938,0.054049813439700736,0.03550759550241003,0.042104125818103175,0.9990185137092957,0.9984193801452299,260.9301219692265,313.5087162250585
No_Pretrain,6,advection,2.0,3,geopotential@200hPa,0.04200913829567394,0.05093636317288081,0.03296296470151452,0.03969587162511632,0.9991040146642487,0.9986231923759091,244.38666613736527,296.3204829314497
No_Pretrain,6,advection,2.0,4,geopotential@250hPa,0.030106766502291306,0.039798337639497416,0.02357552286827094,0.03022576138792699,0.999516224751451,0.9991922312585652,166.95519348761124,220.69919338214967
No_Pretrain,6,advection,2.0,5,geopotential@300hPa,0.042886421724333545,0.050723765752695986,0.03351104622392816,0.0393955231572404,0.9990297714271861,0.9986024231829418,218.9521222200713,258.96485554677605
No_Pretrain,6,advection,2.0,6,geopotential@400hPa,0.04691464080166941,0.05370587084804028,0.03674858285114051,0.0417619250506429,0.9988403259097873,0.9984053611408016,195.35757768844772,223.63699440711332
No_Pretrain,6,advection,2.0,7,geopotential@500hPa,0.036895976395270404,0.046031210418860644,0.02907676487100776,0.035468556327206115,0.9992424478893043,0.9988247350480203,124.112096728421,154.84155082502465
No_Pretrain,6,advection,2.0,8,geopotential@600hPa,0.042968581480807885,0.05354815384835388,0.03413760059999116,0.04193144991826293,0.9989705570147873,0.9983975583369507,116.12559326796634,144.71762803732852
No_Pretrain,6,advection,2.0,9,geopotential@700hPa,0.05225863885633348,0.06446754364778864,0.041655563980502415,0.05088341593598674,0.9984725341074214,0.9976749486216421,111.70225345555922,137.79864948254718
No_Pretrain,6,advection,2.0,10,geopotential@850hPa,0.07723869072762159,0.091751247153341,0.06142038944561009,0.0720562467740621,0.9966941709659758,0.9952140396959416,113.1892323367192,134.45662027456757
No_Pretrain,6,advection,2.0,11,geopotential@925hPa,0.09667517427444168,0.11684411785955771,0.07627733158406934,0.09141104188272793,0.9947148117256738,0.9921699236981807,118.18180071721811,142.8375855015961
No_Pretrain,6,advection,2.0,12,geopotential@1000hPa,0.11677952608761297,0.15861120439039617,0.0914833508312999,0.12231791727856284,0.991642347584639,0.9848691165709694,124.4608658624617,169.04407891504914
No_Pretrain,6,advection,2.0,13,temperature@50hPa,0.11948990061285517,0.22735914146552666,0.09166935994196108,0.17113842249839004,0.9851982882252925,0.9502398103588743,1.2342789414656379,2.348521484280039
No_Pretrain,6,advection,2.0,14,temperature@100hPa,0.10482021030370449,0.16863478168692192,0.0803036017047334,0.13068249793193742,0.9933419612907912,0.9836450050060016,1.32330587286222,2.128934868503016
No_Pretrain,6,advection,2.0,15,temperature@150hPa,0.11692306433316024,0.20109274006064878,0.08799365505621988,0.14892298284666614,0.9905644352514239,0.9714428075247227,1.0425385072679982,1.7930331041718732
No_Pretrain,6,advection,2.0,16,temperature@200hPa,0.13971426908417853,0.2627383786033545,0.10209615718553863,0.18715562030957286,0.9839356173239215,0.9434529785903963,0.9935629616998217,1.8684356418242969
No_Pretrain,6,advection,2.0,17,temperature@250hPa,0.13269854069675993,0.18531321547079913,0.0988496751557106,0.13230607352554996,0.9909241569445346,0.9820672679799589,1.1219946294178602,1.56686302383067
No_Pretrain,6,advection,2.0,18,temperature@300hPa,0.1032473437610501,0.14846609708766909,0.07623329370323555,0.10769970786119452,0.9947105263778229,0.9890609761403996,1.102891001885505,1.5859189986301687
No_Pretrain,6,advection,2.0,19,temperature@400hPa,0.09984834707351523,0.12145057908663504,0.07260138034187351,0.08716140635711513,0.9948694469270052,0.9923129552862009,1.269618594701309,1.5443010987324026
No_Pretrain,6,advection,2.0,20,temperature@500hPa,0.09406354188245027,0.10997867408676909,0.06560441092576227,0.07749476858739475,0.995092559672383,0.9935036357333172,1.233789306848832,1.4425408949275795
No_Pretrain,6,advection,2.0,21,temperature@600hPa,0.09315033650099412,0.10782991120315379,0.06479713744452985,0.07620300184674125,0.9950165947624702,0.9933926027380092,1.2572393214066322,1.4553678071896692
No_Pretrain,6,advection,2.0,22,temperature@700hPa,0.08888821912209387,0.10598948777231433,0.06282446476729835,0.07447506766146735,0.9952302531737115,0.9931500633260896,1.3244418317973323,1.5792521062216545
No_Pretrain,6,advection,2.0,23,temperature@850hPa,0.0971001512656116,0.13412109176175602,0.06961896579826682,0.09551757427047862,0.9942972098343352,0.9891462972059112,1.522958959774846,2.103610781994485
No_Pretrain,6,advection,2.0,24,temperature@925hPa,0.1044619690513729,0.14205023122600013,0.07361432151301747,0.09707284920161866,0.9936171738536547,0.9878447864234379,1.6896783937198314,2.2976707966966927
No_Pretrain,6,advection,2.0,25,temperature@1000hPa,0.10870193146585928,0.14790041049086047,0.07662781691960151,0.1018192025934277,0.9930126462419852,0.986473405693083,1.8770966284447272,2.553987392020637
No_Pretrain,6,advection,2.0,26,specific_humidity@50hPa,0.06227902712506854,0.2478852002701217,0.04220549484089634,0.2188425001904269,0.9769617361543713,0.6048270919301608,6.227903076002163e-08,2.4788520423533815e-07
No_Pretrain,6,advection,2.0,27,specific_humidity@100hPa,0.17449130598910023,0.436483150090857,0.10995714862511792,0.32126383790863877,0.9675657434867958,0.7749851748364315,1.7449130893456451e-07,4.3648315352657874e-07
No_Pretrain,6,advection,2.0,28,specific_humidity@150hPa,0.3484747663833468,0.5789114787833545,0.21081978905495533,0.3845478173883446,0.9606261918761099,0.8865122959804875,1.2890644109128054e-06,2.141487088347643e-06
No_Pretrain,6,advection,2.0,29,specific_humidity@200hPa,0.34855309598811157,0.5421095548718297,0.21709867601383004,0.3495715661505699,0.9590522715129501,0.8974683567542528,7.716364781814974e-06,1.2001370912654683e-05
No_Pretrain,6,advection,2.0,30,specific_humidity@250hPa,0.3507706676564608,0.5717996896426053,0.21827286414280472,0.355981934215103,0.9585354869138997,0.8876767373071031,2.538344534365506e-05,4.137816355140173e-05
No_Pretrain,6,advection,2.0,31,specific_humidity@300hPa,0.3363778155727592,0.6038123569522149,0.21506809292405668,0.38555767910380584,0.9627203714236567,0.8761839889787689,5.514285844287267e-05,9.89837546782048e-05
No_Pretrain,6,advection,2.0,32,specific_humidity@400hPa,0.31527544667119406,0.6159724602019809,0.20401376586602152,0.3992756054908992,0.9690861221996158,0.8758239571534365,0.000156449768535976,0.0003056652426136568
No_Pretrain,6,advection,2.0,33,specific_humidity@500hPa,0.2824991832750256,0.5627194241832029,0.18885065259159,0.3681168272910751,0.9740688015835541,0.8916147308867193,0.00029866876230114417,0.0005949281401293931
No_Pretrain,6,advection,2.0,34,specific_humidity@600hPa,0.2504462925062,0.5073518251891885,0.17447262407176883,0.34395383999134954,0.9773629577529351,0.9042621162303749,0.0004356044709249315,0.0008824435517439419
No_Pretrain,6,advection,2.0,35,specific_humidity@700hPa,0.23867502739928168,0.4646225543140471,0.16892795924704945,0.3246702951643291,0.9787986333710733,0.9161193229395888,0.0005992478786802997,0.0011665404934452829
No_Pretrain,6,advection,2.0,36,specific_humidity@850hPa,0.20183847108389777,0.35574610081869507,0.14604723066048564,0.251596949121666,0.9828800894925894,0.9451858508231917,0.0008218662003070114,0.0014485626779371867
No_Pretrain,6,advection,2.0,37,specific_humidity@925hPa,0.16204752901981545,0.24139301083194933,0.11662551182218017,0.1654907207510969,0.9883797721970645,0.9735368551948659,0.0008194164922115024,0.001220638233630094
No_Pretrain,6,advection,2.0,38,specific_humidity@1000hPa,0.12150274222848402,0.2233547854186429,0.08445403547852544,0.1553897265896117,0.9932058738162606,0.9769322991893643,0.0007176410642469825,0.0013192176552437448
No_Pretrain,6,advection,2.0,39,u_component_of_wind@50hPa,0.16708941086741966,0.30000180660856085,0.13156454059714673,0.22559765410062316,0.9887867407521398,0.9641623103627281,2.5055009707542624,4.498518513165969
No_Pretrain,6,advection,2.0,40,u_component_of_wind@100hPa,0.18958515983411775,0.3419038973533664,0.1474545785280508,0.25400084213957785,0.9869814605752303,0.9559826652701802,2.532676001272494,4.567508327631041
No_Pretrain,6,advection,2.0,41,u_component_of_wind@150hPa,0.1743229325703155,0.29935161822851347,0.13362648419776485,0.22537862989590174,0.9875814616954608,0.965692259961297,2.7800818571193355,4.774025058148507
No_Pretrain,6,advection,2.0,42,u_component_of_wind@200hPa,0.17528641039714526,0.25395759863981265,0.13234333327474046,0.19471614676133148,0.986746640471342,0.973342693665933,3.0879445691635925,4.4738605297527
No_Pretrain,6,advection,2.0,43,u_component_of_wind@250hPa,0.1658234861871996,0.23901459742808198,0.1259449501188104,0.18357516881409597,0.98723057165737,0.9754022181952188,2.9681832222346545,4.278278696760712
No_Pretrain,6,advection,2.0,44,u_component_of_wind@300hPa,0.174030982537575,0.2573272996138805,0.13257739853975872,0.19806819253196375,0.9850729909755863,0.9685161812087462,2.9641403791633154,4.3828646683266115
No_Pretrain,6,advection,2.0,45,u_component_of_wind@400hPa,0.1740381846790426,0.267685931151648,0.1326113424642357,0.2055107541916552,0.9843626259996187,0.9643060523106957,2.4817701820411653,3.8171790637570884
No_Pretrain,6,advection,2.0,46,u_component_of_wind@500hPa,0.1724537358990539,0.2645970610582609,0.13168712623730866,0.2041618926780731,0.9847828810385396,0.9662774923448972,2.0547909630980707,3.1526813711088715
No_Pretrain,6,advection,2.0,47,u_component_of_wind@600hPa,0.18223275001207614,0.28248703308601614,0.13964142351950423,0.21884174114621535,0.9834959317574247,0.9613920571448014,1.87049461565607,2.899536251653067
No_Pretrain,6,advection,2.0,48,u_component_of_wind@700hPa,0.19196392012224192,0.3093942630139292,0.14743905141312727,0.2392986484751734,0.9821425654068952,0.9537935585895958,1.7421183459045386,2.8078265222985572
No_Pretrain,6,advection,2.0,49,u_component_of_wind@850hPa,0.20650542863470583,0.31398136248482245,0.1570353544150539,0.24056611914277543,0.9794962312944515,0.9533646143015816,1.66216431635438,2.5272392567138335
No_Pretrain,6,advection,2.0,50,u_component_of_wind@925hPa,0.2027738564066758,0.3091134129284845,0.14976998297077654,0.23191634427262525,0.9801874455846921,0.9549300198089474,1.5785519774777628,2.4063831786329533
No_Pretrain,6,advection,2.0,51,u_component_of_wind@1000hPa,0.2084659148134413,0.3374541572004997,0.15620727047168873,0.2530391997063964,0.9792321883657785,0.9453538850271832,1.2557773810571238,2.032789426475912
No_Pretrain,6,advection,2.0,52,v_component_of_wind@50hPa,0.31620922098394816,0.3648598615077873,0.24798661525407206,0.28160689393249355,0.9135953999243387,0.8861137477783961,2.302792966035892,2.657091123808875
No_Pretrain,6,advection,2.0,53,v_component_of_wind@100hPa,0.3105154662581572,0.46655120822729845,0.2400547097761166,0.35450085252649866,0.9439502172940353,0.8691545149533664,2.349274954462522,3.5297986625136115
No_Pretrain,6,advection,2.0,54,v_component_of_wind@150hPa,0.26228779386746126,0.4333156388422617,0.20032661539256436,0.32724667765016957,0.9654867275274737,0.9048338091027791,2.517871569087943,4.159679306722382
No_Pretrain,6,advection,2.0,55,v_component_of_wind@200hPa,0.22676857934962333,0.36129484491845415,0.17037857263467177,0.27460786710707213,0.9741659852905491,0.9353597611815095,2.6888328065621985,4.283933116947799
No_Pretrain,6,advection,2.0,56,v_component_of_wind@250hPa,0.21015718194013835,0.3138679748408925,0.15774982808314436,0.23885599253420092,0.9760588875197479,0.9501991244589102,2.804052851241448,4.18782913295301
