model,lead_hours,channel_index,channel,repaired_nrmse,raw_forecast_nrmse,repaired_nmae,raw_forecast_nmae,repaired_acc,raw_forecast_acc,repaired_rmse_phys,raw_forecast_rmse_phys,repaired_mae_phys,raw_forecast_mae_phys
OLD_Full,72,58,v_component_of_wind@400hPa,0.5534695249298006,0.5617337712637778,0.39291695368906904,0.39959869423070776,0.8020528483961668,0.7978545978574785,6.197041817815717,6.289574234826979,4.399380066027628,4.474193598126918
OLD_Full,72,59,v_component_of_wind@500hPa,0.5492062204552047,0.5561779178339751,0.39318908549459514,0.3985055275448217,0.8062835981084667,0.8032744059580884,5.029998238118568,5.093849718709562,3.6010888780276447,3.6497804183125218
OLD_Full,72,60,v_component_of_wind@600hPa,0.5544146733554164,0.5611121844717688,0.40245836858292294,0.40733501387559956,0.8036597463069607,0.80083276223287,4.3091354472291625,4.361191215771359,3.1280694947682637,3.1659727626543512
OLD_Full,72,61,v_component_of_wind@700hPa,0.5694022623054816,0.5760549732027522,0.41426877200268436,0.4190152723270892,0.7932536523302115,0.7903037063314335,3.880583955992176,3.9259234651189847,2.8233199411778025,2.8556682048706667
OLD_Full,72,62,v_component_of_wind@850hPa,0.5918558476844166,0.5992646919869573,0.4177738540316207,0.42380324178296125,0.7757676478871262,0.7720330661496818,3.6524632400688897,3.6981847332855087,2.5781677153596925,2.6153762853003104
OLD_Full,72,63,v_component_of_wind@925hPa,0.5869354548561984,0.594878123936084,0.40091682826306974,0.407970279803018,0.7891612124974275,0.7850187264647047,3.7322865806132346,3.782793518242495,2.5494055371374245,2.594257990673199
OLD_Full,72,64,v_component_of_wind@1000hPa,0.5663756869057731,0.5802744295993558,0.39583871834827694,0.410078864750878,0.8116523788996213,0.8020650135348151,2.9487434941140087,3.0211050519375906,2.0608702954630234,2.1350093515062816
OLD_Full,72,65,2m_temperature,0.10990918476842776,0.13058370163785396,0.07404351445135329,0.08527091404804849,0.9915286646738021,0.9880024882364252,2.351391756518121,2.793701352735375,1.5840833707152924,1.8242818039462747
OLD_Full,72,66,10m_u_component_of_wind,0.46683128992780193,0.47351205472081626,0.32698360346510535,0.3326789401427146,0.8868881449555988,0.8845911580301465,2.535906224331884,2.57219726074677,1.7762300296985256,1.8071680372226755
OLD_Full,72,67,10m_v_component_of_wind,0.5601922438792155,0.5683777604063457,0.3912373260989647,0.3977134574816942,0.8109874141990889,0.8066307477728839,2.616351061361316,2.6545811107601223,1.827255196208741,1.857501633186177
OLD_Full,72,68,mean_sea_level_pressure,0.26579487078063435,0.27544843069165836,0.17812679088261424,0.18725371835880644,0.9552575950627703,0.9522383475725724,351.70530955080267,364.47909895823057,235.70107889923094,247.77802192012234
OLD_Full,72,69,surface_pressure,0.08097146690445103,0.1544481993749261,0.059881841627249015,0.09599890766943854,0.9937148887112203,0.9768634652177296,777.2742866191585,1482.60391800711,574.8273813626549,921.5281060383934
OLD_Full,72,70,total_precipitation_6hr,1.064808900121299,1.0760056354580496,0.43366755209035274,0.4581731308422951,0.5030274814465221,0.4875865529857792,0.0017761934823059895,0.0017948706137363751,0.0007233950407237568,0.0007642724743424194
No_Pretrain,6,0,geopotential@50hPa,0.04883053293857976,0.07522331706877264,0.038465815112185955,0.05953906772918929,0.9980896091221435,0.9954133839606534,281.14646755735447,433.1054452518675,221.4706117664136,342.80187525265535
No_Pretrain,6,1,geopotential@100hPa,0.05079054917820324,0.06378335757915135,0.04022042377023489,0.049765358085698395,0.998609899371913,0.9975011634985304,276.821363817533,347.6354640966588,219.21150216751775,271.23381743384084
No_Pretrain,6,2,geopotential@150hPa,0.04392730619689084,0.05383456275932402,0.03471206302565647,0.04181577871273436,0.9990346539689369,0.9983886189670539,254.7944626538017,312.26017173956154,201.34267857942544,242.54682358971297
No_Pretrain,6,3,geopotential@200hPa,0.04129953535083087,0.05049609801719168,0.032444169255891,0.03926756568503883,0.999116444234754,0.9986213581221794,240.25857555003066,293.7592487178936,188.7427974689881,228.4376636930364
No_Pretrain,6,4,geopotential@250hPa,0.029609451727529566,0.040086305325330106,0.023260762233837586,0.03042485593498691,0.9995235441670156,0.999175551886409,164.19736373868233,222.29610269671554,128.99110430521745,168.71913998058255
No_Pretrain,6,5,geopotential@300hPa,0.042407791172041506,0.050572328296207184,0.033164694841586975,0.03918547790228397,0.9990356957175904,0.9985894811156094,216.50852617759202,258.19171314614357,169.31886778648436,200.05734613743465
No_Pretrain,6,6,geopotential@400hPa,0.04641287880056202,0.05347535745839723,0.03635968247219316,0.041512530343602035,0.998844739458988,0.9983943691740768,193.26819012520463,222.67711189707595,151.40560400034263,172.86262124791904
No_Pretrain,6,7,geopotential@500hPa,0.03650945120096629,0.04593249279039142,0.028887236357958854,0.03543629105942646,0.9992455777372193,0.9988138076940438,122.81189273038311,154.50948234392843,97.17199539640097,119.20195749254651
No_Pretrain,6,8,geopotential@600hPa,0.0423176820723851,0.05327374368662941,0.0337270670637103,0.04167541909325628,0.9989836319812972,0.9983888952455469,114.36649108370324,143.97601298794197,91.14975337681221,112.6307296240868
No_Pretrain,6,9,geopotential@700hPa,0.05128262643135479,0.06426487407599793,0.0410064973848396,0.05058754093662818,0.9985070215989326,0.9976530502976367,109.61603807745492,137.36544661502063,87.65092773250339,108.13030148471795
No_Pretrain,6,10,geopotential@850hPa,0.07563903786064982,0.09175485273527685,0.0602411965121466,0.07198864495725474,0.996808671895865,0.995168160859651,110.84502106456915,134.46189893389018,88.28029718911189,105.49556403208082
No_Pretrain,6,11,geopotential@925hPa,0.09458873990263168,0.11739608088703089,0.07464099687612087,0.09163738624347997,0.994930733995282,0.9921069439982626,115.63121306603598,143.51233885183123,91.24584049423859,112.02329274735825
No_Pretrain,6,12,geopotential@1000hPa,0.11489009804173031,0.15975034419445708,0.0902186478354814,0.12318018263428297,0.9920205451209337,0.9849290907140414,122.44715217306242,170.25814538967347,96.15290426083313,131.28253065568825
No_Pretrain,6,13,temperature@50hPa,0.11750543445341619,0.22375961504988848,0.0911773476091763,0.169552437239067,0.985882117841334,0.9522776461957775,1.2137802506665885,2.311339939680664,0.9418225156525336,1.7514032722679644
No_Pretrain,6,14,temperature@100hPa,0.09825908355247527,0.15825548286443938,0.07627539267209509,0.1236910906477921,0.9942636421564532,0.985829568679,1.240474726769749,1.9979010720604384,0.9629409772226244,1.5615418675046722
No_Pretrain,6,15,temperature@150hPa,0.11035181747735756,0.18829050013939735,0.08483871669379195,0.14238919384261406,0.9913169806931073,0.9740657550488256,0.9839463145085003,1.6788825580573825,0.7564600618138951,1.2696059396904538
No_Pretrain,6,16,temperature@200hPa,0.13192811362809553,0.24158503689515795,0.09826987110688018,0.17820063626087793,0.9847511067785965,0.9489049742971747,0.9381925340468676,1.718005912612795,0.6988355850790051,1.2672545857462503
No_Pretrain,6,17,temperature@250hPa,0.12236856636673485,0.16796476447216235,0.09390848058299657,0.12408886053954751,0.9920515968341148,0.9848529254919584,1.0346524731062332,1.4201781155378768,0.7940163496833521,1.0491979402873808
No_Pretrain,6,18,temperature@300hPa,0.09642441385514279,0.13612639145809943,0.07290099383216964,0.10140293261335294,0.9952973946816838,0.9906343256200136,1.0300082777097175,1.4541058948709982,0.7787304445538018,1.0831889514079154
No_Pretrain,6,19,temperature@400hPa,0.08570149945578315,0.1049372335895104,0.06620312085281016,0.07957677285811546,0.9962097094786476,0.9942066556422643,1.0897347927823415,1.3343261875191108,0.841803755553257,1.011856020181509
No_Pretrain,6,20,temperature@500hPa,0.07586771988590466,0.0914272022730957,0.058158007199565674,0.0695229437782388,0.9967885285570403,0.995539541720316,0.9951228485947882,1.1992095934874312,0.7628324958434105,0.9119012696870994
No_Pretrain,6,21,temperature@600hPa,0.07577446205781706,0.09054393699536924,0.057699610859425106,0.06899299985363323,0.9966972144113394,0.9953348370141207,1.0227191560017286,1.222061043374141,0.778764975046485,0.9311905352849194
No_Pretrain,6,22,temperature@700hPa,0.0742922295291021,0.09011873173013835,0.056489406125540605,0.06745765641369408,0.9966493624829081,0.9949829875220811,1.1069603545858882,1.3427765501261757,0.8416968219644344,1.0051246437472674
No_Pretrain,6,23,temperature@850hPa,0.08688515908853159,0.12249402724634363,0.06453372914198184,0.08968681160687948,0.9953494758370524,0.9907827037928384,1.3627427936671181,1.9212470279598148,1.0121737290936403,1.4066850947030527
No_Pretrain,6,24,temperature@925hPa,0.09551863021294889,0.13038209651015972,0.06886829023960245,0.09081051671970594,0.9945511271976305,0.9895853179385617,1.545019412511599,2.10893803890243,1.1139486179578806,1.468865420739023
No_Pretrain,6,25,temperature@1000hPa,0.10007732847262563,0.139239773470704,0.07163088202755301,0.0970967702873206,0.9939722813516686,0.9879155149303653,1.728164472882359,2.4044329867026666,1.2369429591761483,1.6766953299867084
No_Pretrain,6,26,specific_humidity@50hPa,0.0593233893602829,0.23805540162953165,0.04116102701238089,0.20951979381874186,0.9781427739466418,0.5890390365238719,5.932338898670571e-08,2.3805540126527047e-07,4.1161027232504535e-08,2.095197924433465e-07
No_Pretrain,6,27,specific_humidity@100hPa,0.16801495742131559,0.4314738759877617,0.10815867138380102,0.3233324216984565,0.9681312757344929,0.7656999907530604,1.6801495789945856e-07,4.3147387408071817e-07,1.0815867058848431e-07,3.23332417665877e-07
No_Pretrain,6,28,specific_humidity@150hPa,0.33701514663554577,0.5575486056734628,0.20488156470208563,0.3729691909213579,0.9604462007093215,0.8869526584412808,1.2466734505151291e-06,2.0624623293142846e-06,7.578899934007481e-07,1.3796732652353547e-06
No_Pretrain,6,29,specific_humidity@200hPa,0.33831569060797356,0.5148060847548199,0.21120880015410887,0.3334045933603662,0.959860902872725,0.9039410322752256,7.489726170516188e-06,1.1396919290337456e-05,4.675798765334844e-06,7.381002973146227e-06
No_Pretrain,6,30,specific_humidity@250hPa,0.3379845977059904,0.533788317568085,0.210733944320284,0.33365628038667994,0.9602474254351001,0.8988928043685345,2.4458184731904173e-05,3.862747922925554e-05,1.5249717500817563e-05,2.4144966622057e-05
No_Pretrain,6,31,specific_humidity@300hPa,0.32547442019034695,0.5636297372973997,0.2081855873951376,0.36336760566366894,0.9641318840727292,0.889131021525358,5.335544975271084e-05,9.239656455014799e-05,3.412813710375986e-05,5.956732908536226e-05
No_Pretrain,6,32,specific_humidity@400hPa,0.30326949147491106,0.5722263401416836,0.19771226315992999,0.3755203808772316,0.9708724427218831,0.891406737931956,0.0001504920274489807,0.00028395702318871537,9.811115318756375e-05,0.00018634523223429075
No_Pretrain,6,33,specific_humidity@500hPa,0.2720647238661913,0.5108360515009116,0.18296338972873452,0.34097420792941,0.9753507987430888,0.9089571262106763,0.0002876370603785094,0.0005400750850538875,0.00019343577955441662,0.00036049075810894843
No_Pretrain,6,34,specific_humidity@600hPa,0.24154842674093976,0.45648591696907226,0.16851978772052226,0.3167385993903071,0.9784878263551559,0.9210648233201398,0.0004201282877470316,0.0007939718279507764,0.00029310863686885804,0.0005509075245256385
No_Pretrain,6,35,specific_humidity@700hPa,0.23049820166210933,0.42183067436337673,0.16373364221729017,0.3013398076375881,0.9799005723062191,0.930012510001428,0.0005787180940413992,0.0010591017421817998,0.0004110905041998231,0.000756582040832227
No_Pretrain,6,36,specific_humidity@850hPa,0.19579396160249693,0.3271612696580716,0.14191542280650649,0.23546706336717796,0.9837154632733887,0.9533621063042648,0.000797253553519974,0.0013321681759112585,0.0005778654951298722,0.000958798472430137
No_Pretrain,6,37,specific_humidity@925hPa,0.15641571250012137,0.22045836080969108,0.11281648757852106,0.1537178937916492,0.9891016175694852,0.9778952184039343,0.0007909384037535984,0.0011147791771640712,0.0005704726970167706,0.0007772964726945916
No_Pretrain,6,38,specific_humidity@1000hPa,0.11315426941866469,0.2014912122265505,0.0796114512669661,0.1444269879985321,0.9940749776845402,0.9811643214868271,0.0006683318252504878,0.001190083151951155,0.0004702152784638823,0.000853040304666197
No_Pretrain,6,39,u_component_of_wind@50hPa,0.16811247678975288,0.30303945515058833,0.132393742711843,0.22577170274835104,0.9870471115758485,0.9585858662156608,2.52084175517589,4.544067962998801,1.9852403646469654,3.385440225063205
No_Pretrain,6,40,u_component_of_wind@100hPa,0.18942005825740926,0.339025102590837,0.14731866928088705,0.2531809071577198,0.9862915662920502,0.954067197105887,2.530470349174409,4.529050345541455,1.9680361615859527,3.3822541445386727
No_Pretrain,6,41,u_component_of_wind@150hPa,0.17320458890920706,0.296216258416646,0.1326451691791927,0.22288959070584685,0.9874914780158447,0.9652962450719808,2.762246764007121,4.72402266231347,2.1154098311669323,3.5546174275459337
No_Pretrain,6,42,u_component_of_wind@200hPa,0.17446673157033885,0.25321428120165107,0.13144580253095828,0.19417390613052343,0.9867047881507613,0.9731037370334954,3.0735046534293566,4.460765977270365,2.3156236375523567,3.420677345473411
No_Pretrain,6,43,u_component_of_wind@250hPa,0.16556482058164937,0.24095518251392026,0.12548717846074872,0.18503976690585053,0.9871395843776042,0.9748438799121403,2.9635530661550247,4.313014507738094,2.2461771012015745,3.312147884873993
No_Pretrain,6,44,u_component_of_wind@300hPa,0.17351421263311304,0.25947965143958573,0.13218840900467257,0.19960743785334972,0.9850752619369062,0.967956042120598,2.9553386444908267,4.419524059878969,2.251466905574832,3.399765141385545
No_Pretrain,6,45,u_component_of_wind@400hPa,0.1740661025605195,0.2692964071123808,0.1327062036734373,0.20686116665580115,0.9844614068871921,0.9641400300629995,2.4821682637056823,3.84014451101038,1.8923794997120147,2.9498231518138933
No_Pretrain,6,46,u_component_of_wind@500hPa,0.1728191907085461,0.26664404977196515,0.13203502862501437,0.2058994779708462,0.9849005445633533,0.9661608286848313,2.0591454424230244,3.1770712227832862,1.5732010312239886,2.4532979752919357
No_Pretrain,6,47,u_component_of_wind@600hPa,0.18278295069671763,0.28274092122980865,0.1400377670500406,0.21908880895018784,0.983544186292917,0.9617284681704821,1.8761420611041253,2.9021423275040807,1.4373919667168087,2.248796876765187
No_Pretrain,6,48,u_component_of_wind@700hPa,0.19260033011315952,0.308314569151159,0.14767001258499066,0.23851999194073442,0.9821944633237655,0.9545708281441048,1.7478938825229968,2.798028172623491,1.3401405309647627,2.1646257248875873
No_Pretrain,6,49,u_component_of_wind@850hPa,0.20613543326299397,0.3149224688154316,0.1564013153393534,0.24100357915732262,0.9795694151874202,0.9531558714628833,1.659186211306754,2.534814160570102,1.2588757848554228,1.9398402632822218
No_Pretrain,6,50,u_component_of_wind@925hPa,0.2025784770379149,0.3104631788464784,0.14961255685788785,0.23263870052525334,0.980041776260178,0.9543066677439898,1.5770310219587484,2.416890865429501,1.1647024293255932,1.8110435923630004
No_Pretrain,6,51,u_component_of_wind@1000hPa,0.20833948328717622,0.3396122583337925,0.15611676220832676,0.2544853389108091,0.9789731247489284,0.9439826721038812,1.2550158191522682,2.045789640609768,0.9404314686489526,1.532993749889709
No_Pretrain,6,52,v_component_of_wind@50hPa,0.3157408529190777,0.36795302890786563,0.2474619101830907,0.2837035370584908,0.9160616101796312,0.8871225707376688,2.2993820924838415,2.679617154489078,1.8021408104643029,2.0660703842727184
No_Pretrain,6,53,v_component_of_wind@100hPa,0.3114204514276136,0.4711292031906768,0.2407653604574718,0.3577236429484701,0.9462353183764884,0.8727152000342718,2.356121893541364,3.5644345914934337,1.8215647955682681,2.7064391664244094
No_Pretrain,6,54,v_component_of_wind@150hPa,0.26246284234219236,0.4333554885214939,0.2006807255829751,0.32717146642107836,0.9667552409411971,0.9088615260773681,2.51955201820657,4.160061994014599,1.926465178056479,3.1407323467379955
No_Pretrain,6,55,v_component_of_wind@200hPa,0.22765257575978504,0.360721099712019,0.1709931806407095,0.2744603441163074,0.9747922373523157,0.9379568753606335,2.6993144453899656,4.277130051848184,2.0274945916497007,3.2543219550689826
No_Pretrain,6,56,v_component_of_wind@250hPa,0.21024201621626004,0.31387692177746224,0.15778410983554347,0.23895701603414324,0.9767138060570586,0.9517691609737445,2.8051847376291086,4.187948534677414,2.105257442964536,3.188318809330234
No_Pretrain,6,57,v_component_of_wind@300hPa,0.21088269948774463,0.3151256566491003,0.15865501429004805,0.23905873990503623,0.974807462781787,0.9453266131558689,2.8059488345125434,4.192977774953733,2.1110212115462965,3.1808516596834053
No_Pretrain,6,58,v_component_of_wind@400hPa,0.22186926557879105,0.32042385228777764,0.16762441779493248,0.24154538094428935,0.9711805358322713,0.9405972888588261,2.4842074370973304,3.5876952900001418,1.8768432177307959,2.7045153071738577
No_Pretrain,6,59,v_component_of_wind@500hPa,0.2263043733094361,0.32287344395480244,0.17191412702982659,0.24613063892041334,0.9698458666892814,0.941880604807712,2.07264696045077,2.957091152861144,1.5745046695363065,2.2542292055765647
No_Pretrain,6,60,v_component_of_wind@600hPa,0.23712132017156629,0.3457970838857488,0.18035619926903362,0.26513629806894484,0.9670405589189243,0.9317561816953631,1.8430029659071867,2.6876750258487907,1.4018014374552878,2.0607467136640802
No_Pretrain,6,61,v_component_of_wind@700hPa,0.2525780570012194,0.37353431739971144,0.19248020454600587,0.2862091640854213,0.9628026975388425,0.9196902837258008,1.721367167760012,2.5457069251386923,1.3117889493376187,1.9505694986349185
No_Pretrain,6,62,v_component_of_wind@850hPa,0.2619850977656939,0.3810247388142835,0.1964552381229119,0.2870612473196248,0.9601958720621127,0.9170854117003281,1.616763510798452,2.35138142189762,1.212365375253363,1.7715135550697279
No_Pretrain,6,63,v_component_of_wind@925hPa,0.24950530588038802,0.3645095459555297,0.1832775922376559,0.2677206223423237,0.9652929904392579,0.9278209820047341,1.5865889360127012,2.3178938552318695,1.1654509785493927,1.702419028326244
No_Pretrain,6,64,v_component_of_wind@1000hPa,0.23929274221208488,0.38501744581617836,0.17870904499806473,0.2861213878642678,0.969205745141598,0.919263735448218,1.2458389976597677,2.004531114202914,0.9304197575903049,1.4896447713204142
No_Pretrain,6,65,2m_temperature,0.11563521482493229,0.1303924939278978,0.07971675712033942,0.08464207751629327,0.9913880775073562,0.9880314986579187,2.473894183533235,2.789610679611112,1.7054564284696605,1.8108285053952975
No_Pretrain,6,66,10m_u_component_of_wind,0.20868531472677895,0.3171064032162062,0.1563556956551732,0.23639380971407645,0.978454104408881,0.951154944608372,1.1336137829660058,1.722575403416649,0.8493504776133858,1.284131007091837
No_Pretrain,6,67,10m_v_component_of_wind,0.23864811427601537,0.3584052981020465,0.17906947345108343,0.2670931703813647,0.9684317428396688,0.9300850678385145,1.1145945894735114,1.6739147824293727,0.8363353960257943,1.2474458633385228
No_Pretrain,6,68,mean_sea_level_pressure,0.11512784834121242,0.16430730654341597,0.09019080333623233,0.12483146367042038,0.991764676753139,0.9837291646139092,152.33956650071693,217.41484879316886,119.34234921331276,165.17959190049436
No_Pretrain,6,69,surface_pressure,0.05034869932842203,0.14818192560272828,0.039233180441556534,0.09004217950941816,0.9977615075319823,0.9787271342716646,483.31530764268166,1422.4516955329607,376.61344131148155,864.3473262740077
No_Pretrain,6,70,total_precipitation_6hr,0.5628709765697655,0.9350564387984049,0.2243051120582232,0.398340780464365,0.8904034686476188,0.6513952449826277,0.0009389175500566868,0.0015597551411600866,0.00037416035901204314,0.0006644669276445728
No_Pretrain,24,0,geopotential@50hPa,0.055944679809669016,0.07437483349738452,0.04131579153017647,0.057448431478622566,0.9974872639015411,0.995520232674644,322.1068497709388,428.22022283489383,237.879622769031,330.7648402678435
No_Pretrain,24,1,geopotential@100hPa,0.05535772914788523,0.0663971061070768,0.04284000070461772,0.05154317770944735,0.99823605204564,0.9973040336465253,301.7136523567264,361.88105601400923,233.48886255385224,280.92338119608183
No_Pretrain,24,2,geopotential@150hPa,0.04937703204480728,0.05698828806351359,0.038409313267136126,0.04410844863461352,0.9987039640790669,0.9981930002548649,286.40486861424887,330.5529372796753,222.7880833562514,255.84514964654207
No_Pretrain,24,3,geopotential@200hPa,0.04755318952144232,0.05433500288451658,0.036855977667647984,0.042011400825497175,0.998797549929788,0.9984009254567577,276.63898572016166,316.0919420869712,214.40833648244728,244.39982638914745
No_Pretrain,24,4,geopotential@250hPa,0.039122471030058656,0.04680307960036861,0.029350902615882885,0.034867794060628114,0.9991654935239836,0.9988675051833976,216.95121845465323,259.54355412731184,162.76359782553433,193.35717629850365
No_Pretrain,24,5,geopotential@300hPa,0.05095563191386754,0.05722940466037218,0.038861707266348446,0.04354146534801927,0.9985865155418947,0.9981924343710781,260.14863017059,292.17871726729027,198.40436535206047,222.2963803507357
No_Pretrain,24,6,geopotential@400hPa,0.05433504639497326,0.06052940549573713,0.041284848145991086,0.045842532419257315,0.9983808574057098,0.9979430926402653,226.25694369978604,252.05092304129363,171.91452360675478,190.8932155923551
No_Pretrain,24,7,geopotential@500hPa,0.046694398470687216,0.054868335419459846,0.03481082118935601,0.04044374620651266,0.9987650440818391,0.9983147766786862,157.07241033103975,184.5682127973092,117.0979769748015,136.0462262389276
No_Pretrain,24,8,geopotential@600hPa,0.05232194207956818,0.06164446889857704,0.03949442590577438,0.046194819251078156,0.9984465260885665,0.9978517108345849,141.40370243723874,166.5984822521947,106.73644403221954,124.84472607583548
No_Pretrain,24,9,geopotential@700hPa,0.06159381877061435,0.07265580057979318,0.046507873891215176,0.05482769318524189,0.9978431456750367,0.9970139851714117,131.65609637779,155.3009580614094,99.41005831535887,117.19357983046355
No_Pretrain,24,10,geopotential@850hPa,0.0869240559487137,0.10186841822787326,0.06478533288212697,0.07621374640964673,0.9956421681611075,0.9940928962447728,127.38261984707042,149.2827949540911,94.9394902088232,111.6872259212111
No_Pretrain,24,11,geopotential@925hPa,0.10735860955772279,0.12719328667826335,0.07937353981886378,0.09466006305763776,0.9932501903714716,0.9908190248634549,131.2419027383774,155.48905836387385,97.03119659851103,115.71840378934472
No_Pretrain,24,12,geopotential@1000hPa,0.13422664294689238,0.16749940360526963,0.09889980728051195,0.12507325971840685,0.9892247257074275,0.98329895595832,143.0555853444008,178.5169093439945,105.40507800075571,133.30012578098723
No_Pretrain,24,13,temperature@50hPa,0.15651543772201795,0.22055120293110142,0.11833725952027174,0.16681278763966934,0.9748868911558279,0.9540025290645633,1.616736694264656,2.2781984130821566,1.2223726516640392,1.7231038775573295
No_Pretrain,24,14,temperature@100hPa,0.12270702509704523,0.1586234151028995,0.09488440111812534,0.1241219400369023,0.9908366910039642,0.9857112218294102,1.5491184996835918,2.0025460428119572,1.197870959930624,1.5669811405564165
No_Pretrain,24,15,temperature@150hPa,0.15397956758448428,0.19257507670251992,0.11575635717371718,0.1456764854191311,0.9826694216726696,0.9727791807728569,1.3729509020099173,1.7170857676818558,1.0321356081503759,1.298916903772977
No_Pretrain,24,16,temperature@200hPa,0.20891445575220152,0.25479052796642127,0.14963456798126906,0.18694600823753155,0.9613205404615248,0.9428314329581736,1.4856725901164103,1.8119153248249447,1.064110070192016,1.32944636729519
No_Pretrain,24,17,temperature@250hPa,0.1626272508052353,0.17820676577306999,0.11824163775532495,0.1295880588394356,0.9854789241366868,0.9829410421577844,1.3750482931539534,1.5067764313112684,0.9997584239591144,1.0956948287018622
No_Pretrain,24,18,temperature@300hPa,0.12491484305182572,0.13857000921296272,0.09211615473697111,0.102755230138183,0.9920932256582257,0.9902967195209104,1.334343829830623,1.480208705018328,0.9839873267786718,1.097634225487443
No_Pretrain,24,19,temperature@400hPa,0.10029470997991076,0.10735230318885777,0.07569948805691017,0.08100334433980858,0.9946892269930643,0.9939135709729655,1.2752943142041688,1.3650349317818717,0.9625545285661453,1.0299955493342245
No_Pretrain,24,20,temperature@500hPa,0.08889062293665276,0.09574492398187119,0.0665507625044796,0.07185069309552508,0.9955945684792867,0.99509188523038,1.1659384215324984,1.2558432094071335,0.8729164981627465,0.942433313695162
No_Pretrain,24,21,temperature@600hPa,0.08696013630821453,0.09363851004039125,0.06539923408818944,0.07040230670113257,0.9956182811148372,0.9949831686254286,1.1736908997740758,1.2638281371552402,0.8826859030483115,0.9502117962058628
No_Pretrain,24,22,temperature@700hPa,0.08334104901191318,0.09026380251236786,0.06247196890700519,0.0669861235849109,0.9957076164530526,0.994962624024943,1.2417885163728166,1.3449381099901012,0.930837489469877,0.9980987744420348
No_Pretrain,24,23,temperature@850hPa,0.09954510527600466,0.11681719565172055,0.0733140271308302,0.08511428915632424,0.9939009790255412,0.991622258913799,1.5613066374502675,1.832209247814136,1.1498875519161742,1.334967739726382
No_Pretrain,24,24,temperature@925hPa,0.10042197542292533,0.12375243556738201,0.07199771019153142,0.08613063257385503,0.9939238946885892,0.9906331383945759,1.6243313083527022,2.0017028635224876,1.1645671666244273,1.3931680083959506
No_Pretrain,24,25,temperature@1000hPa,0.09880342202658615,0.13447103388334786,0.0710410775022603,0.0944701526699692,0.994057516526123,0.9887369996216219,1.7061662945911051,2.322085009443847,1.2267580405424277,1.6313381374793525
No_Pretrain,24,26,specific_humidity@50hPa,0.08296781185484302,0.23685392319275098,0.04975250805334795,0.20969736010143913,0.9548841018280178,0.5962596442152018,8.296781146455994e-08,2.368539221357898e-07,4.975250806318737e-08,2.096973599316016e-07
No_Pretrain,24,27,specific_humidity@100hPa,0.265958954693194,0.43054304669443194,0.17718260998683288,0.32314674785471686,0.9180918816802448,0.7669643316187419,2.659589533328847e-07,4.30543046361851e-07,1.7718260876430053e-07,3.231467510249888e-07
No_Pretrain,24,28,specific_humidity@150hPa,0.4765596156081212,0.5597139075191238,0.3032577434793456,0.375092705514901,0.9188263753480069,0.8860378265453279,1.7628709727360029e-06,2.0704721263966403e-06,1.1217993547145568e-06,1.387528489670918e-06
No_Pretrain,24,29,specific_humidity@200hPa,0.48046753432445716,0.5293023962989056,0.30777968139470374,0.34306419254574605,0.9164636642504298,0.8980250932187046,1.0636722963313696e-05,1.1717842646799869e-05,6.813711585973653e-06,7.594849820787807e-06
No_Pretrain,24,30,specific_humidity@250hPa,0.5169642675272279,0.5579563660825159,0.3216588656161941,0.3480168231300348,0.9040541288037581,0.888578419194248,3.7410010905921636e-05,4.037639535500564e-05,2.3276776134108776e-05,2.5184164289991264e-05
No_Pretrain,24,31,specific_humidity@300hPa,0.5256681100264908,0.5839767491281074,0.3349674618659422,0.3767056789581119,0.903582937466635,0.8799327528339235,8.617346507250342e-05,9.573207630739536e-05,5.491165587889538e-05,6.175385669717563e-05
No_Pretrain,24,32,specific_humidity@400hPa,0.5153333515230212,0.5824043148298437,0.3335683432333323,0.382325060247976,0.9140512038688514,0.8871843665745897,0.00025572490046797,0.0002890076608357413,0.000165527290127079,0.00018972193207933123
No_Pretrain,24,33,specific_humidity@500hPa,0.4539301109414719,0.5230539692917429,0.3037056484189721,0.3472486779033926,0.9287450533493531,0.9041835768673749,0.00047991198402742277,0.0005529923285468533,0.000321089033041808,0.0003671243603927947
No_Pretrain,24,34,specific_humidity@600hPa,0.39241311132520657,0.4645074512070554,0.2728486043983669,0.31991859034534315,0.9419654685760235,0.9181769757750756,0.000682529170576593,0.0008079237847783407,0.0004745690929837425,0.0005564385172547577
No_Pretrain,24,35,specific_humidity@700hPa,0.36400571436069296,0.4282133906344495,0.25935820013425137,0.3025898831331535,0.9482891310461579,0.9279104548807079,0.0009139190463301382,0.0010751270047323657,0.0006511776895843144,0.0007597206436188279
No_Pretrain,24,36,specific_humidity@850hPa,0.2880828608307768,0.3293008156526559,0.20605975648677513,0.23514223113621846,0.9639230288980072,0.9528391466641021,0.0011730447772611743,0.001340880195037638,0.0008390548513419123,0.0009574758035142156
No_Pretrain,24,37,specific_humidity@925hPa,0.1880698448239265,0.2182429993804751,0.13281341644156547,0.15121078970704865,0.9838239023462492,0.9784524098168161,0.0009510020334726285,0.0011035768831630843,0.0006715900106379844,0.0007646189417784496
No_Pretrain,24,38,specific_humidity@1000hPa,0.14138887319006324,0.19947923845026053,0.10312129724004138,0.14177302439909445,0.9907682317213696,0.9816024539850315,0.000835096051347417,0.0011781996737408613,0.0006090733059230479,0.0008373649872145876
