stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,188647,0.021375422440105225,0.13026341679506004,392903.79
pretrain,1,276294,0.018314105925321324,0.13079927023500204,787856.72
finetune,0,363941,0.10000798658996242,0.10313196433708072,1183946.36
