stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,176647,0.00814030737283078,0.1290649410802871,434728.98
pretrain,1,264294,0.007924913569735702,0.12922423565760255,871095.94
finetune,0,351941,0.0914221495194508,0.09899106028024107,1307132.22
