stage,epoch,global_step,train_total,val_repair_mse,elapsed_seconds
pretrain,0,186647,0.013166529096045713,0.1282039920333773,370367.33
pretrain,1,274294,0.010294240527015617,0.12863609939813614,748875.8
finetune,0,361941,0.09214317379059776,0.09914677543565631,1132087.4
