==============================================================================
ConserveFM unified parallel scheduler
==============================================================================
plan rows       : 2
train rows      : 1
eval rows       : 1
max parallel    : 1
GPU             : 0
smoke           : False
==============================================================================

[STATUS 2026-09-12 07:05:56] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=6% RAMavail=54.6/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:05:58] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=18% RAMavail=54.7/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:00] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.9/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:02] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.5/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:04] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=3% RAMavail=54.7/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:06] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=5% RAMavail=54.7/62.8GiB uEMA=7% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:08] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.6/62.8GiB uEMA=5% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:10] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=17% RAMavail=54.7/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:12] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=23% RAMavail=54.8/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:14] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=2% RAMavail=54.8/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:16] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=54.5/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:18] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=55.0/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:20] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=1% RAMavail=54.7/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:22] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=55.1/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:24] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.7/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:26] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.8/62.8GiB uEMA=7% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:29] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.8/62.8GiB uEMA=5% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:31] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=54.6/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:33] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=54.6/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:35] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=7% RAMavail=54.8/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:37] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=55.0/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:39] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=7% RAMavail=54.7/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:41] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=6% RAMavail=54.8/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:43] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=55.0/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:45] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=55.0/62.8GiB uEMA=7% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:47] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.8/62.8GiB uEMA=6% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:49] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=7% RAMavail=54.7/62.8GiB uEMA=6% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:51] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=8% RAMavail=55.0/62.8GiB uEMA=7% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:53] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=26% RAMavail=55.1/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:55] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=24% RAMavail=54.7/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:57] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=24% RAMavail=54.8/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:06:59] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=3% RAMavail=54.9/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:01] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.8/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:03] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=54.6/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:05] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.9/62.8GiB uEMA=7% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:07] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=0% RAMavail=55.0/62.8GiB uEMA=5% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:10] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=55.1/62.8GiB uEMA=5% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:12] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.7/62.8GiB uEMA=5% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:14] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.7/62.8GiB uEMA=4% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:16] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.7/62.8GiB uEMA=4% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:18] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=25% RAMavail=54.8/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:20] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.9/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:22] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=47% RAMavail=54.9/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:24] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=26% RAMavail=55.3/62.8GiB uEMA=20% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:26] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=4% RAMavail=54.7/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:28] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=1% RAMavail=54.4/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:30] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=1% RAMavail=54.8/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:32] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=19% RAMavail=54.9/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:34] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=3% RAMavail=55.0/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:36] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=3% RAMavail=54.6/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:38] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=22% RAMavail=55.1/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:40] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=16% RAMavail=54.9/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:42] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=25% RAMavail=54.9/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:44] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=8% RAMavail=54.7/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:46] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=3% RAMavail=54.7/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:48] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.7/40.0GiB util=28% RAMavail=54.8/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:50] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=12% RAMavail=54.6/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:53] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=26% RAMavail=55.1/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:55] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.7/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:57] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=21% RAMavail=54.6/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:07:59] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=5% RAMavail=54.9/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:01] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=30% RAMavail=54.7/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:03] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.4/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:05] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=30% RAMavail=54.8/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:07] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=21% RAMavail=54.9/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:09] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.6/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:11] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=26% RAMavail=54.6/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:13] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=41% RAMavail=54.8/62.8GiB uEMA=24% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:15] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=54.2/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:17] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=10% RAMavail=54.5/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:19] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.5/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:21] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=54.4/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:23] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=36% RAMavail=54.5/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:25] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=2% RAMavail=54.4/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:27] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.5/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:29] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=19% RAMavail=54.8/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:31] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=54.6/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:33] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.7/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:35] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=25% RAMavail=54.7/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:38] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=54.5/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:40] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=35% RAMavail=54.7/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:42] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=28% RAMavail=54.7/62.8GiB uEMA=20% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:44] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.4/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:46] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.5/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:48] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=21% RAMavail=54.2/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:50] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=55.0/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:52] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=35% RAMavail=54.9/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:54] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.8/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:56] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.6/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:08:58] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=48% RAMavail=54.2/62.8GiB uEMA=21% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:00] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.8/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:02] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.9/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:04] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=55% RAMavail=55.1/62.8GiB uEMA=23% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:06] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.7/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:08] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=4% RAMavail=54.6/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:10] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.2/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:12] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=14% RAMavail=54.5/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:14] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.5/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:16] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=23% RAMavail=54.7/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:18] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=31% RAMavail=54.6/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:21] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=1% RAMavail=54.2/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:23] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=30% RAMavail=54.9/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:25] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=25% RAMavail=54.6/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:27] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.3/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:29] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=20% RAMavail=54.3/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:31] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=7% RAMavail=54.6/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:33] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=6% RAMavail=54.8/62.8GiB uEMA=12% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:35] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=13% RAMavail=54.7/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:37] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=6% RAMavail=54.4/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:39] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.5/62.8GiB uEMA=9% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:41] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=46% RAMavail=54.8/62.8GiB uEMA=18% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:43] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=55.0/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:45] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=9% RAMavail=54.4/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:47] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=21% RAMavail=54.5/62.8GiB uEMA=15% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:49] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.3/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:51] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=19% RAMavail=54.3/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:53] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=6% RAMavail=54.5/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:55] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=23% RAMavail=55.0/62.8GiB uEMA=14% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:57] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=26% RAMavail=54.7/62.8GiB uEMA=17% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:09:59] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=35% RAMavail=54.5/62.8GiB uEMA=22% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:01] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.2/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:04] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=5% RAMavail=54.5/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:06] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=0% RAMavail=54.3/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:08] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=20% RAMavail=54.6/62.8GiB uEMA=13% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:10] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=8% RAMavail=54.7/62.8GiB uEMA=11% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:12] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=5% RAMavail=54.3/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:14] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=10% RAMavail=54.5/62.8GiB uEMA=10% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:16] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=3% RAMavail=54.4/62.8GiB uEMA=8% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:18] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=50% RAMavail=54.4/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:20] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=22% RAMavail=54.9/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:22] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=6% RAMavail=54.9/62.8GiB uEMA=16% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:24] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=43% RAMavail=54.7/62.8GiB uEMA=23% next≈1.0GiB admission=ADMIT    
[STATUS 2026-09-12 07:10:26] running=0 | planned=1 | completed=1/2 | failed=0 | GPU=13.8/40.0GiB util=9% RAMavail=54.5/62.8GiB uEMA=19% next≈1.0GiB admission=ADMIT    
