==============================================================================
ClimaX forecast-store generator
==============================================================================
[CHECKPOINT] models/climax_forecaster_full/checkpoint_best.pt
[MODEL] checkpoint load: <All keys matched successfully>
[STATS] inverse normalization mean=mean std=std channels=71
[DATA] manifest rows=192,774
[DATA] unique forecast jobs=192,774
[DATA] by lead: {6: 64272, 24: 64263, 72: 64239}
[DATA] ERA5 timestamps=93,544
[RESUME] already done=0
[RESUME] remaining=192,774
[LOADER] batch=12 workers=12 prefetch=2
[FORECAST] 14,100/192,774 (7.31%) rate=15.36 samples/s ETA=3.23h store=82.88GiB GPU_peak=33.90GiB
[FORECAST] 14,400/192,774 (7.47%) rate=15.41 samples/s ETA=3.22h store=84.65GiB GPU_peak=33.90GiB
[FORECAST] 14,700/192,774 (7.63%) rate=15.49 samples/s ETA=3.19h store=86.41GiB GPU_peak=33.90GiB
[FORECAST] 15,000/192,774 (7.78%) rate=15.52 samples/s ETA=3.18h store=88.17GiB GPU_peak=33.90GiB
[FORECAST] 15,300/192,774 (7.94%) rate=15.53 samples/s ETA=3.17h store=89.94GiB GPU_peak=33.90GiB
[FORECAST] 15,600/192,774 (8.09%) rate=15.39 samples/s ETA=3.20h store=91.70GiB GPU_peak=33.90GiB
[FORECAST] 15,900/192,774 (8.25%) rate=15.36 samples/s ETA=3.20h store=93.46GiB GPU_peak=33.90GiB
[FORECAST] 16,200/192,774 (8.40%) rate=15.43 samples/s ETA=3.18h store=95.23GiB GPU_peak=33.90GiB
[FORECAST] 16,500/192,774 (8.56%) rate=15.41 samples/s ETA=3.18h store=96.99GiB GPU_peak=33.90GiB
[FORECAST] 16,800/192,774 (8.71%) rate=15.34 samples/s ETA=3.19h store=98.75GiB GPU_peak=33.90GiB
[FORECAST] 17,100/192,774 (8.87%) rate=15.30 samples/s ETA=3.19h store=100.52GiB GPU_peak=33.90GiB
[FORECAST] 17,400/192,774 (9.03%) rate=15.36 samples/s ETA=3.17h store=102.28GiB GPU_peak=33.90GiB
[FORECAST] 17,700/192,774 (9.18%) rate=15.30 samples/s ETA=3.18h store=104.04GiB GPU_peak=33.90GiB
[FORECAST] 18,000/192,774 (9.34%) rate=15.32 samples/s ETA=3.17h store=105.81GiB GPU_peak=33.90GiB
[FORECAST] 18,300/192,774 (9.49%) rate=15.36 samples/s ETA=3.16h store=107.57GiB GPU_peak=33.90GiB
[FORECAST] 18,600/192,774 (9.65%) rate=15.43 samples/s ETA=3.14h store=109.34GiB GPU_peak=33.90GiB
[FORECAST] 18,900/192,774 (9.80%) rate=15.46 samples/s ETA=3.12h store=111.10GiB GPU_peak=33.90GiB
[FORECAST] 19,200/192,774 (9.96%) rate=15.49 samples/s ETA=3.11h store=112.86GiB GPU_peak=33.90GiB
[FORECAST] 19,500/192,774 (10.12%) rate=15.54 samples/s ETA=3.10h store=114.63GiB GPU_peak=33.90GiB
[FORECAST] 19,800/192,774 (10.27%) rate=15.58 samples/s ETA=3.08h store=116.39GiB GPU_peak=33.90GiB
[FORECAST] 20,100/192,774 (10.43%) rate=15.57 samples/s ETA=3.08h store=118.16GiB GPU_peak=33.90GiB
[FORECAST] 20,400/192,774 (10.58%) rate=15.61 samples/s ETA=3.07h store=119.92GiB GPU_peak=33.90GiB
[FORECAST] 20,700/192,774 (10.74%) rate=15.66 samples/s ETA=3.05h store=121.69GiB GPU_peak=33.90GiB
[FORECAST] 21,000/192,774 (10.89%) rate=15.70 samples/s ETA=3.04h store=123.45GiB GPU_peak=33.90GiB
[FORECAST] 21,300/192,774 (11.05%) rate=15.70 samples/s ETA=3.03h store=125.21GiB GPU_peak=33.90GiB
[FORECAST] 21,600/192,774 (11.20%) rate=15.75 samples/s ETA=3.02h store=126.98GiB GPU_peak=33.90GiB
[FORECAST] 21,900/192,774 (11.36%) rate=15.79 samples/s ETA=3.01h store=128.74GiB GPU_peak=33.90GiB
[FORECAST] 22,200/192,774 (11.52%) rate=15.84 samples/s ETA=2.99h store=130.50GiB GPU_peak=33.90GiB
[FORECAST] 22,500/192,774 (11.67%) rate=15.83 samples/s ETA=2.99h store=132.27GiB GPU_peak=33.90GiB
[FORECAST] 22,800/192,774 (11.83%) rate=15.85 samples/s ETA=2.98h store=134.03GiB GPU_peak=33.90GiB
[FORECAST] 23,100/192,774 (11.98%) rate=15.83 samples/s ETA=2.98h store=135.80GiB GPU_peak=33.90GiB
[FORECAST] 23,400/192,774 (12.14%) rate=15.85 samples/s ETA=2.97h store=137.56GiB GPU_peak=33.90GiB
[FORECAST] 23,700/192,774 (12.29%) rate=15.86 samples/s ETA=2.96h store=139.33GiB GPU_peak=33.90GiB
[FORECAST] 24,000/192,774 (12.45%) rate=15.88 samples/s ETA=2.95h store=141.09GiB GPU_peak=33.90GiB
[FORECAST] 24,300/192,774 (12.61%) rate=15.89 samples/s ETA=2.95h store=142.85GiB GPU_peak=33.90GiB
[FORECAST] 24,600/192,774 (12.76%) rate=15.91 samples/s ETA=2.94h store=144.62GiB GPU_peak=33.90GiB
[FORECAST] 24,900/192,774 (12.92%) rate=15.89 samples/s ETA=2.93h store=146.38GiB GPU_peak=33.90GiB
[FORECAST] 25,200/192,774 (13.07%) rate=15.90 samples/s ETA=2.93h store=148.14GiB GPU_peak=33.90GiB
[FORECAST] 25,500/192,774 (13.23%) rate=15.87 samples/s ETA=2.93h store=149.91GiB GPU_peak=33.90GiB
[FORECAST] 25,800/192,774 (13.38%) rate=15.85 samples/s ETA=2.93h store=151.67GiB GPU_peak=33.90GiB
